,A,aug,sep,oct,s_bar,sq1,sq2,sq3,num,final
1155,22718,0,0,0,0,0,0,0,0,#DIV/0!
1156,22719,0,0,0,0,0,0,0,0,#DIV/0!
1157,22720,0,0,0,0,0,0,0,0,#DIV/0!
1158,22721,0,0,0,0,0,0,0,0,#DIV/0!
1159,22722,0,0,0,0,0,0,0,0,#DIV/0!
1160,22723,0,0,0,0,0,0,0,0,#DIV/0!
1161,22724,0,0,0,0,0,0,0,0,#DIV/0!
1162,22725,0,0,0,0,0,0,0,0,#DIV/0!
1163,22726,0,0,0,0,0,0,0,0,#DIV/0!
1164,22727,0,0,0,0,0,0,0,0,#DIV/0!
1165,22728,0,0,0,0,0,0,0,0,#DIV/0!
1166,22729,0,0,0,0,0,0,0,0,#DIV/0!
1167,22730,0,0,0,0,0,0,0,0,#DIV/0!
1168,22731,0,0,0,0,0,0,0,0,#DIV/0!
1169,22732,0,0,0,0,0,0,0,0,#DIV/0!
1170,22733,0,0,0,0,0,0,0,0,#DIV/0!
1171,22734,0,0,0,0,0,0,0,0,#DIV/0!
1172,22735,0,0,0,0,0,0,0,0,#DIV/0!
1173,22736,0,0,0,0,0,0,0,0,#DIV/0!
1174,22737,0,0,0,0,0,0,0,0,#DIV/0!
1175,22738,0,0,0,0,0,0,0,0,#DIV/0!
1176,22739,0,0,0,0,0,0,0,0,#DIV/0!
1177,22740,0,0,0,0,0,0,0,0,#DIV/0!
1178,22741,0,0,0,0,0,0,0,0,#DIV/0!
1179,22742,0,0,0,0,0,0,0,0,#DIV/0!
1180,22743,0,0,0,0,0,0,0,0,#DIV/0!
1181,22744,0,0,0,0,0,0,0,0,#DIV/0!
1182,22745,0,0,0,0,0,0,0,0,#DIV/0!
1183,22746,0,0,0,0,0,0,0,0,#DIV/0!
1184,22747,0,0,0,0,0,0,0,0,#DIV/0!
1185,22748,0,0,0,0,0,0,0,0,#DIV/0!
1186,22749,0,0,0,0,0,0,0,0,#DIV/0!
1187,22750,0,0,0,0,0,0,0,0,#DIV/0!
1188,22751,0,0,0,0,0,0,0,0,#DIV/0!
1189,22752,0,0,0,0,0,0,0,0,#DIV/0!
1190,22753,0,0,0,0,0,0,0,0,#DIV/0!
1191,22754,0,0,0,0,0,0,0,0,#DIV/0!
1192,22755,0,0,0,0,0,0,0,0,#DIV/0!
1193,22756,0,0,0,0,0,0,0,0,#DIV/0!
1194,22757,0,0,0,0,0,0,0,0,#DIV/0!
1195,22758,0,0,0,0,0,0,0,0,#DIV/0!
1196,22759,0,0,0,0,0,0,0,0,#DIV/0!
1197,22760,0,0,0,0,0,0,0,0,#DIV/0!
1198,22761,0,0,0,0,0,0,0,0,#DIV/0!
1199,22762,0,0,0,0,0,0,0,0,#DIV/0!
1200,22763,0,0,0,0,0,0,0,0,#DIV/0!
1201,22764,0,0,0,0,0,0,0,0,#DIV/0!
1202,22765,0,0,0,0,0,0,0,0,#DIV/0!
1203,22766,0,0,0,0,0,0,0,0,#DIV/0!
1204,22767,0,0,0,0,0,0,0,0,#DIV/0!
1205,22768,0.217322011273649,0,0,0.0724406704245497,0.0209906029262329,0.00524765073155823,0.00524765073155823,0.0104953014631164,0.144881340849099
1206,22769,0,0,0,0,0,0,0,0,#DIV/0!
1207,22770,0,0,0,0,0,0,0,0,#DIV/0!
1208,22771,0,0,0,0,0,0,0,0,#DIV/0!
1209,22772,0,0,0,0,0,0,0,0,#DIV/0!
1210,22773,0,0,0,0,0,0,0,0,#DIV/0!
1211,22774,0,0,0,0,0,0,0,0,#DIV/0!
1212,22775,0,0,0,0,0,0,0,0,#DIV/0!
1213,22776,0,0,0,0,0,0,0,0,#DIV/0!
1214,22777,0,0,0,0,0,0,0,0,#DIV/0!
1215,22778,0,0,0,0,0,0,0,0,#DIV/0!
1216,22779,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
1217,22780,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
1218,22781,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
1219,22782,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
1220,22783,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
1221,22784,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
1222,22785,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
1223,22786,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
1224,22787,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
1225,22788,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
1226,22789,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
1227,22790,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
1228,22791,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
1229,22792,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
1230,22793,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
1231,22794,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
1232,22795,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
1233,22796,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
1234,22797,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
1235,22798,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
1236,22799,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
1237,22800,0.292285253238629,0.244219050288215,0,0.178834767842281,0.0128710126366669,0.00427510439096963,0.0319818741892027,0.0163759970722797,0.0915705445303684
1238,22801,0.292285253238629,0.244219050288215,0.151495854335375,0.229333385954073,0.00396293759461235,0.000221583002668747,0.00605868132849182,0.0034144006419243,0.0148883714759616
1239,22802,0.292285253238629,0.244219050288215,0.151495854335375,0.229333385954073,0.00396293759461235,0.000221583002668747,0.00605868132849182,0.0034144006419243,0.0148883714759616
1240,22803,0.292285253238629,0.244219050288215,0.151495854335375,0.229333385954073,0.00396293759461235,0.000221583002668747,0.00605868132849182,0.0034144006419243,0.0148883714759616
1241,22804,0.292285253238629,0.244219050288215,0.151495854335375,0.229333385954073,0.00396293759461235,0.000221583002668747,0.00605868132849182,0.0034144006419243,0.0148883714759616
1242,22805,0.292285253238629,0.244219050288215,0.151495854335375,0.229333385954073,0.00396293759461235,0.000221583002668747,0.00605868132849182,0.0034144006419243,0.0148883714759616
1243,22806,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1244,22807,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1245,22808,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1246,22809,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1247,22810,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1248,22811,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1249,22812,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1250,22813,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1251,22814,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1252,22815,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1253,22816,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1254,22817,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1255,22818,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1256,22819,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1257,22820,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1258,22821,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1259,22822,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1260,22823,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1261,22824,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1262,22825,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1263,22826,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1264,22827,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1265,22828,0.292285253238629,0.244219050288215,0.460724318239458,0.332409540588767,0.00160995843535647,0.00777756257945181,0.0164646821635462,0.00861740105945149,0.0259240485221581
1266,22829,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1267,22830,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1268,22831,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1269,22832,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1270,22833,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1271,22834,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1272,22835,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1273,22836,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1274,22837,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1275,22838,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1276,22839,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1277,22840,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1278,22841,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1279,22842,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1280,22843,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1281,22844,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1282,22845,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1283,22846,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1284,22847,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1285,22848,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1286,22849,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1287,22850,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1288,22851,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1289,22852,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1290,22853,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1291,22854,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1292,22855,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1293,22856,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1294,22857,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1295,22858,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1296,22859,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1297,22860,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1298,22861,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1299,22862,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1300,22863,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1301,22864,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1302,22865,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1303,22866,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1304,22867,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1305,22868,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1306,22869,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1307,22870,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1308,22871,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1309,22872,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1310,22873,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1311,22874,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1312,22875,0.412697251504221,0.244219050288215,0.230048479280685,0.295654927024374,0.0136989057196459,0.0026456494156173,0.00430420598554535,0.00688292037360284,0.0232802491839935
1313,22876,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1314,22877,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1315,22878,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1316,22879,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1317,22880,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1318,22881,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1319,22882,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1320,22883,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1321,22884,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1322,22885,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1323,22886,0.292285253238629,0.244219050288215,0.230048479280685,0.255517594269176,0.00135186074609397,0.000127657096089717,0.000648675818296992,0.000709397886826894,0.00277631718025482
1324,22887,0.292285253238629,0.244219050288215,0.151495854335375,0.229333385954073,0.00396293759461235,0.000221583002668747,0.00605868132849182,0.0034144006419243,0.0148883714759616
1325,22888,0.292285253238629,0.244219050288215,0.151495854335375,0.229333385954073,0.00396293759461235,0.000221583002668747,0.00605868132849182,0.0034144006419243,0.0148883714759616
1326,22889,0.292285253238629,0.244219050288215,0.151495854335375,0.229333385954073,0.00396293759461235,0.000221583002668747,0.00605868132849182,0.0034144006419243,0.0148883714759616
1327,22890,0.292285253238629,0.244219050288215,0.151495854335375,0.229333385954073,0.00396293759461235,0.000221583002668747,0.00605868132849182,0.0034144006419243,0.0148883714759616
1328,22891,0.412697251504221,0.244219050288215,0.151495854335375,0.26947071870927,0.0205138396964631,0.000637646758046925,0.013918068624039,0.0116898516928497,0.0433807864128709
1329,22892,0.292285253238629,0.244219050288215,0.151495854335375,0.229333385954073,0.00396293759461235,0.000221583002668747,0.00605868132849182,0.0034144006419243,0.0148883714759616
1330,22893,0.292285253238629,0.244219050288215,0.151495854335375,0.229333385954073,0.00396293759461235,0.000221583002668747,0.00605868132849182,0.0034144006419243,0.0148883714759616
1331,22894,0.292285253238629,0.244219050288215,0.151495854335375,0.229333385954073,0.00396293759461235,0.000221583002668747,0.00605868132849182,0.0034144006419243,0.0148883714759616
1332,22895,0.292285253238629,0.244219050288215,0.151495854335375,0.229333385954073,0.00396293759461235,0.000221583002668747,0.00605868132849182,0.0034144006419243,0.0148883714759616
